 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
   49. CH2CHO                   1.261895e+03     2.316602e+03     1.000000e+03     5.398801e+02     1.952812e+00     3.124334e-03    -5.993736e-06     2.693313e-09     1.263111e+03     1.507089e+00    -5.339135e-04     8.539470e-08    -5.079158e-12
   50. C2H3OO                   1.135638e+03     2.077686e+03     1.000000e+03     1.545968e+02     4.158826e+00    -3.207052e-03     1.014678e-06    -4.336198e-11     8.512225e+02     2.049060e+00    -1.057508e-03     2.583847e-07    -2.347292e-11
   51. HCCOH                    1.369747e+03     2.030236e+03     1.000000e+03     4.065381e+02     4.984353e+00    -7.532239e-03     6.129300e-06    -1.957717e-09     1.260925e+03     1.086711e+00    -3.721137e-04     5.811115e-08    -3.397462e-12
   52. C4H4                     1.374670e+03     2.624543e+03     1.000000e+03     2.193232e+02     4.611005e+00    -2.344831e-03    -6.243438e-07     7.633888e-10     1.274816e+03     1.924844e+00    -6.763004e-04     1.075544e-07    -6.371396e-12
   53. C2H2OH                   1.286074e+03     2.366995e+03     1.401000e+03     1.239380e+02     5.058864e+00    -4.450065e-03     1.985749e-06    -3.514913e-10     1.584410e+03     1.145403e+00    -3.847589e-04     5.906645e-08    -3.401787e-12
   54. C2H3CHO                  1.283932e+03     2.538888e+03     1.000000e+03     6.968299e+02     7.414648e-01     6.504385e-03    -9.089255e-06     3.685464e-09     1.217056e+03     1.905589e+00    -6.885493e-04     1.114851e-07    -6.692889e-12
   55. C3H4O                    1.283932e+03     2.538888e+03     1.000000e+03     6.968299e+02     7.414648e-01     6.504385e-03    -9.089255e-06     3.685464e-09     1.217056e+03     1.905589e+00    -6.885493e-04     1.114851e-07    -6.692889e-12
   56. CHCHO                    1.255401e+03     2.069039e+03     1.000000e+03     4.613565e+02     3.223033e+00    -1.922614e-03     1.018860e-07     2.053774e-10     9.743744e+02     1.921941e+00    -1.097445e-03     3.027530e-07    -3.258427e-11
   57. CHOCHO                   1.070141e+03     1.866879e+03     1.386000e+03     2.694867e+02     3.386563e+00    -2.628080e-03     9.811326e-07    -1.422229e-10     1.397451e+03     7.129469e-01    -2.498672e-04     3.948166e-08    -2.320443e-12
   58. CHOCO                    1.090100e+03     1.636860e+03     1.000000e+03     1.118218e+03    -1.881941e+00     8.678966e-03    -1.014747e-05     3.869091e-09     1.218739e+03     6.553112e-01    -2.898365e-04     5.672037e-08    -4.072871e-12
